,dyad,ec,ec_avg
4572,D008,0.0,0.0
4573,D008,0.0,0.0
4574,D008,0.0,0.0
4575,D008,0.0,0.5
4576,D008,1.0,1.0
4577,D008,1.0,0.429
4578,D008,0.0,0.0
4579,D008,0.0,0.0
4580,D008,0.0,0.0
4581,D008,0.0,0.61
4582,D008,1.0,0.76
4583,D008,0.0,0.622
4584,D008,1.0,0.824
4585,D008,1.0,0.243
4586,D008,1.0,0.474
4587,D008,0.0,0.276
4588,D008,1.0,1.0
4589,D008,1.0,0.668
4590,D008,1.0,0.12
4591,D008,0.0,0.348
4592,D008,0.0,0.244
4593,D008,0.0,0.0
4594,D008,0.0,0.002
4595,D008,1.0,0.459
4596,D008,0.0,0.0
4597,D008,0.0,0.0
4598,D008,0.0,0.0
4599,D008,0.0,0.0
4600,D008,0.0,0.162
4601,D008,1.0,1.0
4602,D008,1.0,0.663
4603,D008,1.0,1.0
4604,D008,1.0,1.0
4605,D008,1.0,0.689
4606,D008,1.0,1.0
4607,D008,1.0,0.101
4608,D008,1.0,0.267
4609,D008,1.0,0.789
4610,D008,0.0,0.074
4611,D008,0.0,0.571
4612,D008,1.0,1.0
4613,D008,1.0,1.0
4614,D008,1.0,0.729
4615,D008,0.0,0.0
4616,D008,0.0,0.0
4617,D008,0.0,0.0
4618,D008,0.0,0.0
4619,D008,0.0,0.79
4620,D008,1.0,1.0
4621,D008,1.0,0.499
4622,D008,0.0,0.155
4623,D008,1.0,0.964
4624,D008,0.0,0.0
4625,D008,0.0,0.663
4626,D008,1.0,1.0
4627,D008,1.0,0.478
4628,D008,0.0,0.0
4629,D008,0.0,0.983
4630,D008,1.0,1.0
4631,D008,1.0,0.929
4632,D008,0.0,0.0
4633,D008,0.0,0.076
4634,D008,0.0,0.0
4635,D008,0.0,0.412
4636,D008,1.0,0.179
4637,D008,0.0,0.0
4638,D008,0.0,0.705
4639,D008,1.0,0.079
4640,D008,0.0,0.0
4641,D008,0.0,0.0
4642,D008,0.0,0.327
4643,D008,0.0,0.0
4644,D008,0.0,0.0
4645,D008,0.0,0.0
4646,D008,0.0,0.513
4647,D008,1.0,0.029
4648,D008,0.0,0.192
4649,D008,1.0,0.097
4650,D008,0.0,0.59
4651,D008,1.0,0.341
4652,D008,0.0,0.0
4653,D008,0.0,0.0
4654,D008,0.0,0.48
4655,D008,1.0,1.0
4656,D008,1.0,1.0
4657,D008,1.0,0.339
4658,D008,0.0,0.096
4659,D008,1.0,1.0
4660,D008,1.0,1.0
4661,D008,1.0,0.719
4662,D008,0.0,0.0
4663,D008,0.0,0.447
4664,D008,1.0,0.969
4665,D008,0.0,0.0
4666,D008,0.0,0.098
4667,D008,1.0,1.0
4668,D008,1.0,1.0
4669,D008,1.0,0.109
4670,D008,0.0,0.0
4671,D008,0.0,0.0
4672,D008,0.0,0.0
4673,D008,0.0,0.78
4674,D008,1.0,1.0
4675,D008,1.0,1.0
4676,D008,1.0,0.139
4677,D008,0.0,0.18
4678,D008,1.0,1.0
4679,D008,1.0,0.768
4680,D008,0.0,0.0
4681,D008,0.0,0.0
4682,D008,0.0,0.158
4683,D008,0.0,0.0
4684,D008,0.0,0.0
4685,D008,0.0,0.0
4686,D008,0.0,0.429
4687,D008,0.0,0.0
4688,D008,0.0,0.698
4689,D008,0.0,0.0
4690,D008,0.0,0.364
4691,D008,0.0,0.375
4692,D008,0.0,0.0
4693,D008,0.0,0.59
4694,D008,1.0,1.0
4695,D008,1.0,1.0
4696,D008,1.0,1.0
4697,D008,1.0,0.329
4698,D008,0.0,0.0
4699,D008,0.0,0.228
4700,D008,0.0,0.0
4701,D008,0.0,0.0
4702,D008,0.0,0.385
4703,D008,1.0,0.213
4704,D008,0.0,0.0
4705,D008,0.0,0.385
4706,D008,1.0,0.37
4707,D008,0.0,0.0
4708,D008,0.0,0.0
4709,D008,0.0,0.0
4710,D008,0.0,0.0
4711,D008,0.0,0.0
4712,D008,0.0,0.706
4713,D008,1.0,1.0
4714,D008,1.0,0.212
4715,D008,0.0,0.874
4716,D008,1.0,0.425
4717,D008,1.0,1.0
4718,D008,1.0,0.575
4719,D008,0.0,0.0
4720,D008,0.0,0.0
4721,D008,0.0,0.395
4722,D008,0.0,0.0
4723,D008,0.0,0.782
4724,D008,0.0,0.0
4725,D008,0.0,0.039
4726,D008,1.0,0.879
4727,D008,0.0,0.329
4728,D008,1.0,1.0
4729,D008,1.0,0.331
4730,D008,0.0,0.0
4731,D008,0.0,0.0
4732,D008,0.0,0.488
4733,D008,1.0,0.199
4734,D008,0.0,0.0
4735,D008,0.0,0.266
4736,D008,0.0,0.321
4737,D008,0.0,0.173
4738,D008,1.0,1.0
4739,D008,1.0,0.129
4740,D008,0.0,0.549
4741,D008,0.0,0.0
4742,D008,0.0,0.0
4743,D008,0.0,0.0
4744,D008,0.0,0.89
4745,D008,1.0,0.359
4746,D008,0.0,0.0
4747,D008,0.0,0.0
4748,D008,0.0,0.623
4749,D008,1.0,0.718
4750,D008,0.0,0.134
4751,D008,0.0,0.62
4752,D008,1.0,0.459
4753,D008,0.0,0.0
4754,D008,0.0,0.0
4755,D008,0.0,0.449
4756,D008,1.0,0.629
4757,D008,0.0,0.0
4758,D008,0.0,0.0
4759,D008,0.0,0.0
4760,D008,0.0,0.0
4761,D008,0.0,0.749
4762,D008,1.0,1.0
4763,D008,1.0,0.407
4764,D008,0.0,0.0
4765,D008,0.0,0.0
4766,D008,0.0,0.788
4767,D008,0.0,0.0
4768,D008,0.0,0.706
4769,D008,1.0,1.0
4770,D008,1.0,0.046
4771,D008,0.0,0.0
4772,D008,0.0,0.084
4773,D008,0.0,0.123
4774,D008,0.0,0.0
4775,D008,0.0,0.0
4776,D008,0.0,0.0
4777,D008,0.0,0.411
4778,D008,1.0,0.673
4779,D008,0.0,0.167
4780,D008,1.0,0.619
4781,D008,0.0,0.0
4782,D008,0.0,0.618
4783,D008,1.0,0.633
4784,D008,0.0,0.0
4785,D008,0.0,0.33
4786,D008,1.0,1.0
4787,D008,1.0,0.449
4788,D008,0.0,0.0
4789,D008,0.0,0.0
4790,D008,0.0,0.0
4791,D008,0.0,0.52
4792,D008,1.0,1.0
4793,D008,1.0,0.789
4794,D008,0.0,0.0
4795,D008,0.0,0.395
4796,D008,0.0,0.68
4797,D008,1.0,0.269
4798,D008,0.0,0.0
4799,D008,0.0,0.828
4800,D009,0.0,0.0
4801,D009,0.0,0.0
4802,D009,0.0,0.0
4803,D009,0.0,0.0
4804,D009,0.0,0.0
4805,D009,0.0,0.0
4806,D009,0.0,0.0
4807,D009,0.0,0.0
4808,D009,0.0,0.0
4809,D009,0.0,0.0
4810,D009,0.0,0.0
4811,D009,0.0,0.0
4812,D009,0.0,0.0
4813,D009,0.0,0.0
4814,D009,0.0,0.889
4815,D009,0.0,0.0
4816,D009,0.0,0.171
4817,D009,0.0,0.0
4818,D009,0.0,0.597
4819,D009,0.0,0.0
4820,D009,0.0,0.0
4821,D009,0.0,0.0
4822,D009,0.0,0.0
4823,D009,0.0,0.39
4824,D009,1.0,1.0
4825,D009,1.0,1.0
4826,D009,1.0,1.0
4827,D009,1.0,1.0
4828,D009,1.0,0.009
4829,D009,0.0,0.703
4830,D009,1.0,0.549
4831,D009,0.0,0.0
4832,D009,0.0,0.229
4833,D009,0.0,0.0
4834,D009,0.0,0.0
4835,D009,0.0,0.341
4836,D009,1.0,0.473
4837,D009,0.0,0.0
4838,D009,0.0,0.0
4839,D009,0.0,0.658
4840,D009,0.0,0.0
4841,D009,0.0,0.0
4842,D009,0.0,0.0
4843,D009,0.0,0.51
4844,D009,1.0,0.269
4845,D009,0.0,0.0
4846,D009,0.0,0.667
4847,D009,1.0,0.337
4848,D009,0.0,0.0
4849,D009,0.0,0.0
4850,D009,0.0,0.0
4851,D009,0.0,0.0
4852,D009,0.0,0.003
4853,D009,0.0,0.816
4854,D009,1.0,0.049
4855,D009,0.0,0.161
4856,D009,1.0,1.0
4857,D009,1.0,1.0
4858,D009,1.0,0.569
4859,D009,0.0,0.0
4860,D009,0.0,0.0
4861,D009,0.0,0.18
4862,D009,1.0,0.312
4863,D009,0.0,0.0
4864,D009,0.0,0.0
4865,D009,0.0,0.0
4866,D009,0.0,0.0
4867,D009,0.0,0.561
4868,D009,0.0,0.264
4869,D009,1.0,0.036
4870,D009,0.0,0.099
4871,D009,0.0,0.0
4872,D009,0.0,0.0
4873,D009,0.0,0.0
4874,D009,0.0,0.0
4875,D009,0.0,0.94
4876,D009,1.0,0.213
4877,D009,0.0,0.189
4878,D009,0.0,0.05
4879,D009,1.0,0.899
4880,D009,0.0,0.482
4881,D009,1.0,1.0
4882,D009,1.0,0.052
4883,D009,0.0,0.0
4884,D009,0.0,0.0
4885,D009,0.0,0.064
4886,D009,1.0,0.289
4887,D009,1.0,0.199
4888,D009,0.0,0.0
4889,D009,0.0,0.0
4890,D009,0.0,0.08
4891,D009,1.0,0.22
4892,D009,0.0,0.35
4893,D009,1.0,0.941
4894,D009,0.0,0.0
4895,D009,0.0,0.0
4896,D009,0.0,0.0
4897,D009,0.0,0.0
4898,D009,0.0,0.328
4899,D009,1.0,0.009
4900,D009,0.0,0.0
4901,D009,0.0,0.0
4902,D009,0.0,0.7
4903,D009,1.0,0.269
4904,D009,0.0,0.0
4905,D009,0.0,0.688
4906,D009,1.0,0.399
4907,D009,0.0,0.0
4908,D009,0.0,0.0
4909,D009,0.0,0.0
4910,D009,0.0,0.98
4911,D009,1.0,1.0
4912,D009,1.0,0.269
4913,D009,0.0,0.0
4914,D009,0.0,0.0
4915,D009,0.0,0.2
4916,D009,1.0,0.749
4917,D009,0.0,0.0
4918,D009,0.0,0.0
4919,D009,0.0,0.0
4920,D009,0.0,0.0
4921,D009,0.0,0.0
4922,D009,0.0,0.132
4923,D009,1.0,1.0
4924,D009,1.0,0.129
4925,D009,0.0,0.4
4926,D009,1.0,0.048
4927,D009,0.0,0.0
4928,D009,0.0,0.0
4929,D009,0.0,0.329
4930,D009,0.0,0.0
4931,D009,0.0,0.0
4932,D009,0.0,0.91
4933,D009,1.0,0.367
4934,D009,0.0,0.0
4935,D009,0.0,0.0
4936,D009,0.0,0.0
4937,D009,0.0,0.502
4938,D009,1.0,0.359
4939,D009,0.0,0.0
4940,D009,0.0,0.0
4941,D009,0.0,0.0
4942,D009,0.0,0.307
4943,D009,0.0,0.0
4944,D009,0.0,0.0
4945,D009,0.0,0.0
4946,D009,0.0,0.0
4947,D009,0.0,0.028
4948,D009,0.0,0.0
4949,D009,0.0,0.0
4950,D009,0.0,0.279
4951,D009,1.0,0.257
4952,D009,0.0,0.417
4953,D009,0.0,0.0
4954,D009,0.0,0.0
4955,D009,0.0,0.0
4956,D009,0.0,0.0
4957,D009,0.0,0.0
4958,D009,0.0,0.0
4959,D009,0.0,0.0
4960,D009,0.0,0.0
4961,D009,0.0,0.0
4962,D009,0.0,0.0
4963,D009,0.0,0.378
4964,D009,1.0,0.42
4965,D009,0.0,0.0
4966,D009,0.0,0.169
4967,D009,0.0,0.103
4968,D009,1.0,1.0
4969,D009,1.0,0.189
4970,D009,0.0,0.0
4971,D009,0.0,0.0
4972,D009,0.0,0.0
4973,D009,0.0,0.0
4974,D009,0.0,0.0
4975,D009,0.0,0.0
4976,D009,0.0,0.0
4977,D009,0.0,0.0
4978,D009,0.0,0.0
4979,D009,0.0,0.0
4980,D009,0.0,0.0
4981,D009,0.0,0.0
4982,D009,0.0,0.444
4983,D009,1.0,0.432
4984,D009,0.0,0.0
4985,D009,0.0,0.0
4986,D009,0.0,0.339
4987,D009,0.0,0.39
4988,D009,1.0,0.265
4989,D009,0.0,0.0
4990,D009,0.0,0.526
4991,D009,1.0,1.0
4992,D009,1.0,0.91
4993,D009,0.0,0.0
4994,D009,0.0,0.089
4995,D009,1.0,0.26
4996,D009,0.0,0.951
4997,D009,1.0,0.128
4998,D009,0.0,0.0
4999,D009,0.0,0.0
5000,D009,0.0,0.0
5001,D009,0.0,0.0
5002,D009,0.0,0.0
5003,D009,0.0,0.0
5004,D009,0.0,0.0
5005,D009,0.0,0.0
5006,D009,0.0,0.0
5007,D009,0.0,0.078
5008,D009,1.0,0.079
5009,D009,0.0,0.0
5010,D009,0.0,0.0
5011,D009,0.0,0.0
5012,D009,0.0,0.0
5013,D009,0.0,0.0
5014,D009,0.0,0.0
5015,D009,0.0,0.0
5016,D009,0.0,0.0
5017,D009,0.0,0.293
5018,D009,0.0,0.776
5019,D009,1.0,0.221
5020,D009,0.0,0.0
5021,D009,0.0,0.0
5022,D009,0.0,0.626
5023,D009,1.0,0.321
5024,D009,0.0,0.147
5025,D009,0.0,0.0
5026,D009,0.0,0.765
5027,D009,0.0,0.131
5028,D009,0.0,0.134
5029,D009,1.0,0.73
5030,D009,0.0,0.023
5031,D009,0.0,0.0
5032,D009,0.0,0.0
5033,D009,0.0,0.934
5034,D009,1.0,0.008
5035,D009,0.0,0.2
5036,D009,1.0,0.369
5037,D009,1.0,1.0
5038,D009,1.0,0.789
5039,D009,1.0,1.0
5040,D009,1.0,1.0
5041,D009,1.0,0.462
5042,D009,0.0,0.0
5043,D009,0.0,0.687
5044,D009,0.0,0.0
5045,D009,0.0,0.0
5046,D009,0.0,0.0
5047,D009,0.0,0.0
5048,D009,0.0,0.0
5049,D009,0.0,0.0
5050,D009,0.0,0.03
5051,D009,1.0,0.843
5052,D009,0.0,0.408
5053,D009,1.0,0.343
5054,D009,0.0,0.134
5055,D009,1.0,0.375
5056,D009,1.0,0.61
5057,D009,0.0,0.0
5058,D009,0.0,0.412
5059,D009,1.0,0.232
5060,D009,0.0,0.578
5061,D009,1.0,0.065
5062,D009,0.0,0.0
5063,D009,0.0,0.0
5064,D009,0.0,0.0
5065,D009,0.0,0.0
5066,D009,0.0,0.0
5067,D009,0.0,0.404
5068,D009,0.0,0.0
5069,D009,0.0,0.0
5070,D009,0.0,0.868
5071,D009,1.0,0.769
5072,D009,0.0,0.0
5073,D009,0.0,0.0
5074,D009,0.0,0.0
5075,D009,0.0,0.96
5076,D009,1.0,1.0
5077,D009,1.0,0.257
5078,D009,0.0,0.734
5079,D009,1.0,0.719
5080,D009,0.0,0.0
5081,D009,0.0,0.0
5082,D009,0.0,0.369
5083,D009,1.0,0.121
5084,D009,0.0,0.079
5085,D009,0.0,0.0
5086,D009,0.0,0.0
5087,D009,0.0,0.0
5088,D009,0.0,0.21
5089,D009,1.0,0.41
5090,D009,0.0,0.0
5091,D009,0.0,0.0
5092,D009,0.0,0.0
5093,D009,0.0,0.251
5094,D009,0.0,0.04
5095,D009,1.0,0.099
5096,D009,0.0,0.0
5097,D009,0.0,0.0
5098,D009,0.0,0.0
5099,D009,0.0,0.012
5100,D009,1.0,1.0
5101,D009,1.0,1.0
5102,D009,1.0,0.81
5103,D009,0.0,0.0
5104,D009,0.0,0.0
5105,D009,0.0,0.0
5106,D009,0.0,0.0
5107,D009,0.0,0.234
5108,D009,1.0,0.265
5109,D009,0.0,0.577
5110,D009,0.0,0.0
5111,D009,0.0,0.0
5112,D009,0.0,0.269
5113,D009,1.0,0.843
5114,D009,0.0,0.0
5115,D009,0.0,0.0
5116,D009,0.0,0.012
5117,D009,1.0,0.199
5118,D009,0.0,0.0
5119,D009,0.0,0.74
5120,D009,0.0,0.2
5121,D009,1.0,1.0
5122,D009,1.0,0.065
5123,D009,0.0,0.0
5124,D009,0.0,0.0
5125,D009,0.0,0.0
5126,D009,0.0,0.119
5127,D009,1.0,0.143
5128,D009,0.0,0.0
5129,D009,0.0,0.0
5130,D009,0.0,0.0
5131,D009,0.0,0.0
5132,D009,0.0,0.398
5133,D009,1.0,0.547
5134,D009,0.0,0.285
5135,D009,1.0,0.254
5136,D009,0.0,0.0
5137,D009,0.0,0.06
5138,D009,1.0,0.787
5139,D009,0.0,0.0
5140,D009,0.0,0.0
5141,D009,0.0,0.0
5142,D009,0.0,0.264
5143,D009,1.0,0.663
5144,D009,1.0,0.419
5145,D009,0.0,0.0
5146,D009,0.0,0.3
5147,D009,1.0,0.61
5148,D009,0.0,0.0
5149,D009,0.0,0.967
5150,D009,1.0,0.003
5151,D009,0.0,0.0
5152,D009,0.0,0.0
5153,D009,0.0,0.0
5154,D009,0.0,0.188
5155,D009,1.0,0.665
5156,D009,0.0,0.0
5157,D009,0.0,0.0
5158,D009,0.0,0.33
5159,D009,1.0,0.179
5160,D009,0.0,0.78
5161,D009,1.0,0.31
5162,D009,0.0,0.0
5163,D009,0.0,0.0
5164,D009,0.0,0.0
5165,D009,0.0,0.0
5166,D009,0.0,0.0
5167,D009,0.0,0.0
5168,D009,0.0,0.0
5169,D009,0.0,0.777
5170,D009,1.0,0.999
5171,D009,0.0,0.0
5172,D009,0.0,0.112
5173,D009,1.0,0.279
5174,D009,0.0,0.0
5175,D009,0.0,0.0
5176,D009,0.0,0.0
5177,D009,0.0,0.278
5178,D009,1.0,0.584
5179,D009,1.0,0.591
5180,D009,0.0,0.11
5181,D009,0.0,0.0
5182,D009,0.0,0.0
5183,D009,0.0,0.0
5184,D009,0.0,0.622
5185,D009,0.0,0.351
5186,D009,0.0,0.0
5187,D009,0.0,0.1
5188,D009,1.0,1.0
5189,D009,1.0,0.01
5190,D009,0.0,0.0
5191,D009,0.0,0.634
5192,D009,1.0,0.805
5193,D009,0.0,0.908
5194,D009,1.0,0.276
5195,D009,0.0,0.0
5196,D009,0.0,0.0
5197,D009,0.0,0.0
5198,D009,0.0,0.0
5199,D009,0.0,0.0
5200,D009,0.0,0.0
5201,D009,0.0,0.809
5202,D009,0.0,0.0
5203,D009,0.0,0.343
5204,D009,0.0,0.0
5205,D009,0.0,0.0
5206,D009,0.0,0.0
5207,D009,0.0,0.0
5208,D009,0.0,0.567
5209,D009,1.0,1.0
5210,D009,1.0,0.403
5211,D009,0.0,0.0
5212,D009,0.0,0.0
5213,D009,0.0,0.0
5214,D009,0.0,0.0
5215,D009,0.0,0.0
5216,D009,0.0,0.334
5217,D009,1.0,0.599
5218,D009,0.0,0.0
5219,D009,0.0,0.0
5220,D009,0.0,0.0
5221,D009,0.0,0.61
5222,D009,0.0,0.348
5223,D009,1.0,0.157
5224,D009,0.0,0.0
5225,D009,0.0,0.0
5226,D009,0.0,0.0
5227,D009,0.0,0.0
5228,D009,0.0,0.0
5229,D009,0.0,0.504
5230,D009,0.0,0.0
5231,D009,0.0,0.0
5232,D009,0.0,0.0
5233,D009,0.0,0.713
5234,D009,0.0,0.0
5235,D009,0.0,0.0
5236,D009,0.0,0.523
5237,D009,1.0,0.721
5238,D009,0.0,0.0
5239,D009,0.0,0.0
5240,D009,0.0,0.0
5241,D009,0.0,0.0
5242,D009,0.0,0.278
5243,D009,1.0,1.0
5244,D009,1.0,0.575
5245,D009,1.0,0.464
5246,D009,0.0,0.826
5247,D009,1.0,0.569
5248,D009,0.0,0.0
5249,D009,0.0,0.0
5250,D009,0.0,0.0
5251,D009,0.0,0.523
5252,D009,1.0,0.756
5253,D009,0.0,0.403
5254,D009,1.0,0.369
5255,D009,1.0,0.749
5256,D009,0.0,0.0
5257,D009,0.0,0.292
5258,D009,1.0,1.0
5259,D009,1.0,0.005
5260,D009,0.0,0.455
5261,D009,0.0,0.095
5262,D009,1.0,0.568
5263,D009,0.0,0.0
5264,D009,0.0,0.723
5265,D009,1.0,1.0
5266,D009,1.0,1.0
5267,D009,1.0,0.432
5268,D009,0.0,0.538
5269,D009,0.0,0.0
5270,D009,0.0,0.0
5271,D009,0.0,0.266
5272,D009,0.0,0.0
5273,D009,0.0,0.0
5274,D009,0.0,0.089
5275,D009,1.0,0.861
5276,D009,0.0,0.224
5277,D009,1.0,0.11
5278,D009,0.0,0.0
5279,D009,0.0,0.0
5280,D009,0.0,0.6
5281,D009,1.0,0.254
5282,D009,0.0,0.22
5283,D009,1.0,0.932
5284,D009,0.0,0.0
5285,D009,0.0,0.0
5286,D009,0.0,0.08
5287,D009,1.0,1.0
5288,D009,1.0,0.943
5289,D009,0.0,0.0
5290,D009,0.0,0.912
5291,D009,1.0,1.0
5292,D009,1.0,0.51
5293,D009,0.0,0.0
5294,D009,0.0,0.0
5295,D009,0.0,0.229
5296,D009,0.0,0.356
5297,D009,1.0,1.0
5298,D009,1.0,0.491
5299,D009,1.0,1.0
5300,D009,1.0,0.354
5301,D009,0.0,0.0
5302,D009,0.0,0.7
5303,D009,1.0,0.821
5304,D009,0.0,0.0
5305,D009,0.0,0.0
5306,D009,0.0,0.0
5307,D009,0.0,0.0
5308,D009,0.0,0.864
5309,D009,1.0,0.199
5310,D009,0.0,0.0
5311,D009,0.0,0.0
5312,D009,0.0,0.677
5313,D009,0.0,0.29
5314,D009,1.0,1.0
5315,D009,1.0,1.0
5316,D009,1.0,1.0
5317,D009,1.0,1.0
5318,D009,1.0,0.076
5319,D009,0.0,0.0
5320,D009,0.0,0.634
5321,D009,1.0,0.753
5322,D009,0.0,0.0
5323,D009,0.0,0.0
5324,D009,0.0,0.0
5325,D009,0.0,0.0
5326,D009,0.0,0.0
5327,D009,0.0,0.0
5328,D009,0.0,0.612
5329,D009,1.0,1.0
5330,D009,1.0,0.455
5331,D009,0.0,0.0
5332,D009,0.0,0.056
5333,D009,1.0,1.0
5334,D009,1.0,1.0
5335,D009,1.0,1.0
5336,D009,1.0,0.51
5337,D009,0.0,0.0
5338,D009,0.0,0.0
5339,D009,0.0,0.691
5340,D009,1.0,1.0
5341,D009,1.0,1.0
5342,D009,1.0,1.0
5343,D009,1.0,1.0
5344,D009,1.0,0.41
5345,D009,0.0,0.0
5346,D009,0.0,0.0
5347,D009,0.0,0.0
5348,D009,0.0,0.0
5349,D009,0.0,0.0
5350,D009,0.0,0.656
5351,D009,1.0,0.798
5352,D009,0.0,0.606
5353,D009,0.0,0.55
5354,D009,0.0,0.824
5355,D009,1.0,0.676
5356,D009,0.0,0.0
5357,D009,0.0,0.0
5358,D009,0.0,0.312
5359,D009,1.0,0.143
5360,D009,0.0,0.0
5361,D009,0.0,0.0
5362,D009,0.0,0.0
5363,D009,0.0,0.0
5364,D009,0.0,0.795
5365,D009,1.0,0.67
5366,D009,0.0,0.086
5367,D009,1.0,1.0
5368,D009,1.0,0.221
5369,D009,0.0,0.0
5370,D009,0.0,0.0
5371,D009,0.0,0.0
5372,D009,0.0,0.03
5373,D009,1.0,1.0
5374,D009,1.0,0.69
5375,D009,0.0,0.0
5376,D009,0.0,0.0
5377,D009,0.0,0.0
5378,D009,0.0,0.0
5379,D009,0.0,0.0
5380,D009,0.0,0.0
5381,D009,0.0,0.0
5382,D009,0.0,0.0
5383,D009,0.0,0.0
5384,D009,0.0,0.0
5385,D009,0.0,0.0
5386,D009,0.0,0.0
5387,D009,0.0,0.0
5388,D009,0.0,0.0
5389,D009,0.0,0.0
5390,D009,0.0,0.0
5391,D009,0.0,0.0
5392,D009,0.0,0.0
5393,D009,0.0,0.0
5394,D009,0.0,0.0
5395,D009,0.0,0.0
5396,D009,0.0,0.0
5397,D009,0.0,0.336
5398,D009,0.0,0.0
5399,D009,0.0,0.0
5400,D010,0.0,0.0
5401,D010,0.0,0.0
5402,D010,0.0,0.0
5403,D010,0.0,0.0
5404,D010,0.0,0.0
5405,D010,0.0,0.0
5406,D010,0.0,0.0
5407,D010,0.0,0.0
5408,D010,0.0,0.69
5409,D010,1.0,0.908
5410,D010,0.0,0.302
5411,D010,0.0,0.811
5412,D010,1.0,1.0
5413,D010,1.0,0.688
5414,D010,0.0,0.164
5415,D010,1.0,0.988
5416,D010,0.0,0.081
5417,D010,1.0,0.411
5418,D010,1.0,0.573
5419,D010,0.0,0.327
5420,D010,0.0,0.201
5421,D010,1.0,0.159
5422,D010,0.0,0.0
5423,D010,0.0,0.471
5424,D010,1.0,0.66
5425,D010,1.0,1.0
5426,D010,1.0,0.368
5427,D010,0.0,0.695
5428,D010,1.0,0.289
5429,D010,0.0,0.0
5430,D010,0.0,0.05
5431,D010,1.0,0.792
5432,D010,0.0,0.224
5433,D010,1.0,1.0
5434,D010,1.0,0.049
5435,D010,0.0,0.169
5436,D010,1.0,0.944
5437,D010,0.0,0.467
5438,D010,1.0,0.039
5439,D010,0.0,0.183
5440,D010,1.0,0.154
5441,D010,0.0,0.794
5442,D010,0.0,0.34
5443,D010,1.0,0.709
5444,D010,0.0,0.0
5445,D010,0.0,0.0
5446,D010,0.0,0.823
5447,D010,1.0,1.0
5448,D010,1.0,0.619
5449,D010,0.0,0.641
5450,D010,1.0,0.537
5451,D010,1.0,1.0
5452,D010,1.0,0.786
5453,D010,0.0,0.684
5454,D010,1.0,1.0
5455,D010,1.0,0.16
5456,D010,0.0,0.0
5457,D010,0.0,0.0
5458,D010,0.0,0.0
5459,D010,0.0,0.0
5460,D010,0.0,0.0
5461,D010,0.0,0.0
5462,D010,0.0,0.0
5463,D010,0.0,0.0
5464,D010,0.0,0.0
5465,D010,0.0,0.0
5466,D010,0.0,0.0
5467,D010,0.0,0.935
5468,D010,1.0,0.039
5469,D010,0.0,0.0
5470,D010,0.0,0.0
5471,D010,0.0,0.009
5472,D010,1.0,1.0
5473,D010,1.0,0.678
5474,D010,0.0,0.0
5475,D010,0.0,0.058
5476,D010,1.0,0.9
5477,D010,0.0,0.519
5478,D010,1.0,1.0
5479,D010,1.0,0.669
5480,D010,0.0,0.0
5481,D010,0.0,0.0
5482,D010,0.0,0.433
5483,D010,1.0,0.559
5484,D010,0.0,0.01
5485,D010,1.0,1.0
5486,D010,1.0,0.669
5487,D010,0.0,0.0
5488,D010,0.0,0.0
5489,D010,0.0,0.02
5490,D010,1.0,1.0
5491,D010,1.0,0.858
5492,D010,0.0,0.0
5493,D010,0.0,0.349
5494,D010,0.0,0.741
5495,D010,1.0,0.949
5496,D010,0.0,0.0
5497,D010,0.0,0.0
5498,D010,0.0,0.0
5499,D010,0.0,0.45
5500,D010,1.0,1.0
5501,D010,1.0,0.144
5502,D010,0.0,0.0
5503,D010,0.0,0.0
5504,D010,0.0,0.0
5505,D010,0.0,0.0
5506,D010,0.0,0.0
5507,D010,0.0,0.0
5508,D010,0.0,0.683
5509,D010,1.0,0.402
5510,D010,0.0,0.0
5511,D010,0.0,0.0
5512,D010,0.0,0.0
5513,D010,0.0,0.0
5514,D010,0.0,0.58
5515,D010,1.0,1.0
5516,D010,1.0,0.839
5517,D010,0.0,0.387
5518,D010,0.0,0.0
5519,D010,0.0,0.0
5520,D010,0.0,0.0
5521,D010,0.0,0.0
5522,D010,0.0,0.0
5523,D010,0.0,0.42
5524,D010,1.0,0.408
5525,D010,0.0,0.852
5526,D010,1.0,1.0
5527,D010,1.0,1.0
5528,D010,1.0,1.0
5529,D010,1.0,1.0
5530,D010,1.0,1.0
5531,D010,1.0,0.524
5532,D010,0.0,0.031
5533,D010,1.0,0.518
5534,D010,0.0,0.0
5535,D010,0.0,0.251
5536,D010,1.0,0.66
5537,D010,1.0,1.0
5538,D010,1.0,0.732
5539,D010,0.0,0.0
5540,D010,0.0,0.703
5541,D010,1.0,1.0
5542,D010,1.0,0.514
5543,D010,0.0,0.0
5544,D010,0.0,0.0
5545,D010,0.0,0.0
5546,D010,0.0,0.039
5547,D010,1.0,0.688
5548,D010,0.0,0.791
5549,D010,1.0,0.275
5550,D010,0.0,0.616
5551,D010,1.0,0.459
5552,D010,1.0,0.374
5553,D010,1.0,1.0
5554,D010,1.0,0.347
5555,D010,1.0,1.0
5556,D010,1.0,1.0
5557,D010,1.0,1.0
5558,D010,1.0,1.0
5559,D010,1.0,1.0
5560,D010,1.0,0.837
5561,D010,0.0,0.178
5562,D010,0.0,0.11
5563,D010,0.0,0.039
5564,D010,0.0,0.459
5565,D010,1.0,1.0
5566,D010,1.0,0.583
5567,D010,1.0,0.838
5568,D010,0.0,0.0
5569,D010,0.0,0.309
5570,D010,1.0,0.078
