,dyad,subject,ind_ec
1150,D001,S029,0.0
1151,D001,S029,1.0
1152,D001,S029,0.0
1153,D001,S029,0.0
1154,D001,S029,0.0
1155,D001,S029,1.0
1156,D001,S029,0.0
1157,D001,S029,0.0
1158,D001,S029,0.0
1159,D001,S029,1.0
1160,D001,S029,1.0
1161,D001,S029,0.0
1162,D001,S029,1.0
1163,D001,S029,1.0
1164,D001,S029,1.0
1165,D001,S029,1.0
1166,D001,S029,1.0
1167,D001,S029,1.0
1168,D001,S029,1.0
1169,D001,S029,1.0
1170,D001,S029,1.0
1171,D001,S029,1.0
1172,D001,S029,0.0
1173,D001,S029,0.0
1174,D001,S029,0.0
1175,D001,S029,0.0
1176,D001,S029,1.0
1177,D001,S029,1.0
1178,D001,S029,1.0
1179,D001,S029,0.0
1180,D001,S029,0.0
1181,D001,S029,1.0
1182,D001,S029,1.0
1183,D001,S029,1.0
1184,D001,S029,0.0
1185,D001,S029,1.0
1186,D001,S029,0.0
1187,D001,S029,1.0
1188,D001,S029,1.0
1189,D001,S029,1.0
1190,D001,S029,1.0
1191,D001,S029,1.0
1192,D001,S029,1.0
1193,D001,S029,1.0
1194,D001,S029,1.0
1195,D001,S029,1.0
1196,D001,S029,0.0
1197,D001,S029,0.0
1198,D001,S029,0.0
1199,D001,S029,0.0
1200,D002,S032,0.0
1201,D002,S032,0.0
1202,D002,S032,0.0
1203,D002,S032,0.0
1204,D002,S032,0.0
1205,D002,S032,0.0
1206,D002,S032,0.0
1207,D002,S032,1.0
1208,D002,S032,1.0
1209,D002,S032,0.0
1210,D002,S032,0.0
1211,D002,S032,0.0
1212,D002,S032,0.0
1213,D002,S032,0.0
1214,D002,S032,0.0
1215,D002,S032,0.0
1216,D002,S032,0.0
1217,D002,S032,0.0
1218,D002,S032,0.0
1219,D002,S032,0.0
1220,D002,S032,1.0
1221,D002,S032,1.0
1222,D002,S032,0.0
1223,D002,S032,0.0
1224,D002,S032,0.0
1225,D002,S032,0.0
1226,D002,S032,0.0
1227,D002,S032,0.0
1228,D002,S032,0.0
1229,D002,S032,0.0
1230,D002,S032,1.0
1231,D002,S032,1.0
1232,D002,S032,0.0
1233,D002,S032,0.0
1234,D002,S032,0.0
1235,D002,S032,0.0
1236,D002,S032,0.0
1237,D002,S032,0.0
1238,D002,S032,0.0
1239,D002,S032,1.0
1240,D002,S032,1.0
1241,D002,S032,0.0
1242,D002,S032,0.0
1243,D002,S032,0.0
1244,D002,S032,0.0
1245,D002,S032,0.0
1246,D002,S032,0.0
1247,D002,S032,0.0
1248,D002,S032,0.0
1249,D002,S032,0.0
1250,D002,S032,1.0
1251,D002,S032,0.0
1252,D002,S032,0.0
1253,D002,S032,1.0
1254,D002,S032,0.0
1255,D002,S032,0.0
1256,D002,S032,0.0
1257,D002,S032,0.0
1258,D002,S032,1.0
1259,D002,S032,1.0
1260,D002,S032,1.0
1261,D002,S032,1.0
1262,D002,S032,0.0
1263,D002,S032,0.0
1264,D002,S032,1.0
1265,D002,S032,0.0
1266,D002,S032,0.0
1267,D002,S032,0.0
1268,D002,S032,1.0
1269,D002,S032,0.0
1270,D002,S032,1.0
1271,D002,S032,0.0
1272,D002,S032,0.0
1273,D002,S032,0.0
1274,D002,S032,0.0
1275,D002,S032,0.0
1276,D002,S032,0.0
1277,D002,S032,0.0
1278,D002,S032,0.0
1279,D002,S032,0.0
1280,D002,S032,1.0
1281,D002,S032,0.0
1282,D002,S032,1.0
1283,D002,S032,0.0
1284,D002,S032,0.0
1285,D002,S032,0.0
1286,D002,S032,0.0
1287,D002,S032,0.0
1288,D002,S032,0.0
1289,D002,S032,0.0
1290,D002,S032,0.0
1291,D002,S032,0.0
1292,D002,S032,0.0
1293,D002,S032,1.0
1294,D002,S032,0.0
1295,D002,S032,0.0
1296,D002,S032,0.0
1297,D002,S032,0.0
1298,D002,S032,0.0
1299,D002,S032,0.0
1300,D002,S032,0.0
1301,D002,S032,0.0
1302,D002,S032,0.0
1303,D002,S032,1.0
1304,D002,S032,0.0
1305,D002,S032,0.0
1306,D002,S032,0.0
1307,D002,S032,0.0
1308,D002,S032,0.0
1309,D002,S032,0.0
1310,D002,S032,1.0
1311,D002,S032,0.0
1312,D002,S032,1.0
1313,D002,S032,1.0
1314,D002,S032,0.0
1315,D002,S032,0.0
1316,D002,S032,0.0
1317,D002,S032,0.0
1318,D002,S032,1.0
1319,D002,S032,1.0
1320,D002,S032,1.0
1321,D002,S032,1.0
1322,D002,S032,0.0
1323,D002,S032,0.0
1324,D002,S032,0.0
1325,D002,S032,0.0
1326,D002,S032,0.0
1327,D002,S032,0.0
1328,D002,S032,0.0
1329,D002,S032,0.0
1330,D002,S032,0.0
1331,D002,S032,1.0
1332,D002,S032,1.0
1333,D002,S032,1.0
1334,D002,S032,1.0
1335,D002,S032,1.0
1336,D002,S032,1.0
1337,D002,S032,1.0
1338,D002,S032,0.0
1339,D002,S032,0.0
1340,D002,S032,1.0
1341,D002,S032,1.0
1342,D002,S032,1.0
1343,D002,S032,1.0
1344,D002,S032,0.0
1345,D002,S032,0.0
1346,D002,S032,1.0
1347,D002,S032,1.0
1348,D002,S032,1.0
1349,D002,S032,0.0
1350,D002,S032,0.0
1351,D002,S032,0.0
1352,D002,S032,1.0
1353,D002,S032,1.0
1354,D002,S032,1.0
1355,D002,S032,0.0
1356,D002,S032,0.0
1357,D002,S032,0.0
1358,D002,S032,0.0
1359,D002,S032,1.0
1360,D002,S032,1.0
1361,D002,S032,1.0
1362,D002,S032,1.0
1363,D002,S032,1.0
1364,D002,S032,0.0
1365,D002,S032,1.0
1366,D002,S032,1.0
1367,D002,S032,1.0
1368,D002,S032,1.0
1369,D002,S032,0.0
1370,D002,S032,0.0
1371,D002,S032,1.0
1372,D002,S032,1.0
1373,D002,S032,1.0
1374,D002,S032,0.0
1375,D002,S032,1.0
1376,D002,S032,1.0
1377,D002,S032,1.0
1378,D002,S032,0.0
1379,D002,S032,0.0
1380,D002,S032,0.0
1381,D002,S032,0.0
1382,D002,S032,0.0
1383,D002,S032,0.0
1384,D002,S032,0.0
1385,D002,S032,0.0
1386,D002,S032,0.0
1387,D002,S032,0.0
1388,D002,S032,1.0
1389,D002,S032,1.0
1390,D002,S032,1.0
1391,D002,S032,0.0
1392,D002,S032,0.0
1393,D002,S032,0.0
1394,D002,S032,0.0
1395,D002,S032,0.0
1396,D002,S032,1.0
1397,D002,S032,1.0
1398,D002,S032,1.0
1399,D002,S032,1.0
1400,D002,S032,1.0
1401,D002,S032,0.0
1402,D002,S032,1.0
1403,D002,S032,0.0
1404,D002,S032,0.0
1405,D002,S032,0.0
1406,D002,S032,0.0
1407,D002,S032,0.0
1408,D002,S032,0.0
1409,D002,S032,1.0
1410,D002,S032,1.0
1411,D002,S032,1.0
1412,D002,S032,1.0
1413,D002,S032,1.0
1414,D002,S032,0.0
1415,D002,S032,0.0
1416,D002,S032,0.0
1417,D002,S032,0.0
1418,D002,S032,0.0
1419,D002,S032,0.0
1420,D002,S032,0.0
1421,D002,S032,0.0
1422,D002,S032,1.0
1423,D002,S032,1.0
1424,D002,S032,1.0
1425,D002,S032,0.0
1426,D002,S032,0.0
1427,D002,S032,0.0
1428,D002,S032,1.0
1429,D002,S032,1.0
1430,D002,S032,0.0
1431,D002,S032,0.0
1432,D002,S032,0.0
1433,D002,S032,0.0
1434,D002,S032,1.0
1435,D002,S032,0.0
1436,D002,S032,0.0
1437,D002,S032,1.0
1438,D002,S032,1.0
1439,D002,S032,1.0
1440,D002,S032,1.0
1441,D002,S032,0.0
1442,D002,S032,0.0
1443,D002,S032,0.0
1444,D002,S032,0.0
1445,D002,S032,0.0
1446,D002,S032,0.0
1447,D002,S032,0.0
1448,D002,S032,0.0
1449,D002,S032,0.0
1450,D002,S032,1.0
1451,D002,S032,1.0
1452,D002,S032,0.0
1453,D002,S032,0.0
1454,D002,S032,1.0
1455,D002,S032,1.0
1456,D002,S032,0.0
1457,D002,S032,0.0
1458,D002,S032,1.0
1459,D002,S032,1.0
1460,D002,S032,1.0
1461,D002,S032,1.0
1462,D002,S032,0.0
1463,D002,S032,0.0
1464,D002,S032,1.0
1465,D002,S032,0.0
1466,D002,S032,1.0
1467,D002,S032,1.0
1468,D002,S032,1.0
1469,D002,S032,1.0
1470,D002,S032,1.0
1471,D002,S032,0.0
1472,D002,S032,0.0
1473,D002,S032,1.0
1474,D002,S032,0.0
1475,D002,S032,1.0
1476,D002,S032,1.0
1477,D002,S032,1.0
1478,D002,S032,1.0
1479,D002,S032,1.0
1480,D002,S032,1.0
1481,D002,S032,1.0
1482,D002,S032,0.0
1483,D002,S032,0.0
1484,D002,S032,1.0
1485,D002,S032,0.0
1486,D002,S032,1.0
1487,D002,S032,0.0
1488,D002,S032,0.0
1489,D002,S032,1.0
1490,D002,S032,1.0
1491,D002,S032,0.0
1492,D002,S032,0.0
1493,D002,S032,0.0
1494,D002,S032,0.0
1495,D002,S032,0.0
1496,D002,S032,1.0
1497,D002,S032,1.0
1498,D002,S032,1.0
1499,D002,S032,1.0
1500,D002,S032,1.0
1501,D002,S032,0.0
1502,D002,S032,0.0
1503,D002,S032,0.0
1504,D002,S032,0.0
1505,D002,S032,1.0
1506,D002,S032,1.0
1507,D002,S032,1.0
1508,D002,S032,0.0
1509,D002,S032,1.0
1510,D002,S032,1.0
1511,D002,S032,1.0
1512,D002,S032,0.0
1513,D002,S032,0.0
1514,D002,S032,0.0
1515,D002,S032,0.0
1516,D002,S032,1.0
1517,D002,S032,1.0
1518,D002,S032,1.0
1519,D002,S032,1.0
1520,D002,S032,1.0
1521,D002,S032,1.0
1522,D002,S032,1.0
1523,D002,S032,0.0
1524,D002,S032,0.0
1525,D002,S032,0.0
1526,D002,S032,0.0
1527,D002,S032,0.0
1528,D002,S032,0.0
1529,D002,S032,1.0
1530,D002,S032,1.0
1531,D002,S032,1.0
1532,D002,S032,1.0
1533,D002,S032,1.0
1534,D002,S032,1.0
1535,D002,S032,1.0
1536,D002,S032,1.0
1537,D002,S032,0.0
1538,D002,S032,0.0
1539,D002,S032,0.0
1540,D002,S032,0.0
1541,D002,S032,0.0
1542,D002,S032,0.0
1543,D002,S032,0.0
1544,D002,S032,0.0
1545,D002,S032,1.0
1546,D002,S032,1.0
1547,D002,S032,1.0
1548,D002,S032,0.0
1549,D002,S032,1.0
1550,D002,S032,1.0
1551,D002,S032,1.0
1552,D002,S032,1.0
1553,D002,S032,1.0
1554,D002,S032,0.0
1555,D002,S032,1.0
1556,D002,S032,0.0
1557,D002,S032,0.0
1558,D002,S032,0.0
1559,D002,S032,1.0
1560,D002,S032,1.0
1561,D002,S032,1.0
1562,D002,S032,1.0
1563,D002,S032,0.0
1564,D002,S032,1.0
1565,D002,S032,1.0
1566,D002,S032,1.0
1567,D002,S032,0.0
1568,D002,S032,0.0
1569,D002,S032,0.0
1570,D002,S032,0.0
1571,D002,S032,1.0
1572,D002,S032,1.0
1573,D002,S032,1.0
1574,D002,S032,1.0
1575,D002,S032,1.0
1576,D002,S032,0.0
1577,D002,S032,1.0
1578,D002,S032,0.0
1579,D002,S032,1.0
1580,D002,S032,1.0
1581,D002,S032,0.0
1582,D002,S032,1.0
1583,D002,S032,0.0
1584,D002,S032,1.0
1585,D002,S032,1.0
1586,D002,S032,0.0
1587,D002,S032,1.0
1588,D002,S032,1.0
1589,D002,S032,0.0
1590,D002,S032,0.0
1591,D002,S032,0.0
1592,D002,S032,0.0
1593,D002,S032,1.0
1594,D002,S032,1.0
1595,D002,S032,1.0
1596,D002,S032,0.0
1597,D002,S032,0.0
1598,D002,S032,1.0
1599,D002,S032,1.0
1600,D002,S032,1.0
1601,D002,S032,0.0
1602,D002,S032,0.0
1603,D002,S032,1.0
1604,D002,S032,0.0
1605,D002,S032,1.0
1606,D002,S032,0.0
1607,D002,S032,1.0
1608,D002,S032,1.0
1609,D002,S032,0.0
1610,D002,S032,1.0
1611,D002,S032,1.0
1612,D002,S032,0.0
1613,D002,S032,0.0
1614,D002,S032,1.0
1615,D002,S032,0.0
1616,D002,S032,0.0
1617,D002,S032,0.0
1618,D002,S032,0.0
1619,D002,S032,0.0
1620,D002,S032,1.0
1621,D002,S032,1.0
1622,D002,S032,0.0
1623,D002,S032,1.0
1624,D002,S032,0.0
1625,D002,S032,0.0
1626,D002,S032,1.0
1627,D002,S032,0.0
1628,D002,S032,0.0
1629,D002,S032,1.0
1630,D002,S032,0.0
1631,D002,S032,0.0
1632,D002,S032,0.0
1633,D002,S032,1.0
1634,D002,S032,1.0
1635,D002,S032,1.0
1636,D002,S032,0.0
1637,D002,S032,0.0
1638,D002,S032,1.0
1639,D002,S032,0.0
1640,D002,S032,1.0
1641,D002,S032,1.0
1642,D002,S032,1.0
1643,D002,S032,1.0
1644,D002,S032,0.0
1645,D002,S032,0.0
1646,D002,S032,0.0
1647,D002,S032,1.0
1648,D002,S032,0.0
1649,D002,S032,1.0
1650,D002,S032,0.0
1651,D002,S032,1.0
1652,D002,S032,1.0
1653,D002,S032,1.0
1654,D002,S032,0.0
1655,D002,S032,0.0
1656,D002,S032,0.0
1657,D002,S032,0.0
1658,D002,S032,0.0
1659,D002,S032,0.0
1660,D002,S032,1.0
1661,D002,S032,1.0
1662,D002,S032,0.0
1663,D002,S032,1.0
1664,D002,S032,0.0
1665,D002,S032,0.0
1666,D002,S032,0.0
1667,D002,S032,0.0
1668,D002,S032,0.0
1669,D002,S032,0.0
1670,D002,S032,0.0
1671,D002,S032,0.0
1672,D002,S032,0.0
1673,D002,S032,1.0
1674,D002,S032,1.0
1675,D002,S032,1.0
1676,D002,S032,0.0
1677,D002,S032,1.0
1678,D002,S032,1.0
1679,D002,S032,1.0
1680,D002,S032,0.0
1681,D002,S032,0.0
1682,D002,S032,0.0
1683,D002,S032,0.0
1684,D002,S032,0.0
1685,D002,S032,1.0
1686,D002,S032,1.0
1687,D002,S032,1.0
1688,D002,S032,1.0
1689,D002,S032,1.0
1690,D002,S032,1.0
1691,D002,S032,0.0
1692,D002,S032,1.0
1693,D002,S032,1.0
1694,D002,S032,1.0
1695,D002,S032,0.0
1696,D002,S032,0.0
1697,D002,S032,0.0
1698,D002,S032,0.0
1699,D002,S032,1.0
1700,D002,S032,0.0
1701,D002,S032,1.0
1702,D002,S032,0.0
1703,D002,S032,1.0
1704,D002,S032,1.0
1705,D002,S032,0.0
1706,D002,S032,1.0
1707,D002,S032,1.0
1708,D002,S032,1.0
1709,D002,S032,1.0
1710,D002,S032,1.0
1711,D002,S032,1.0
1712,D002,S032,1.0
1713,D002,S032,1.0
1714,D002,S032,1.0
1715,D002,S032,1.0
1716,D002,S032,0.0
1717,D002,S032,0.0
1718,D002,S032,1.0
1719,D002,S032,0.0
1720,D002,S032,1.0
1721,D002,S032,0.0
1722,D002,S032,1.0
1723,D002,S032,0.0
1724,D002,S032,1.0
1725,D002,S032,1.0
1726,D002,S032,0.0
1727,D002,S032,0.0
1728,D002,S032,0.0
1729,D002,S032,1.0
1730,D002,S032,0.0
1731,D002,S032,0.0
1732,D002,S032,1.0
1733,D002,S032,0.0
1734,D002,S032,1.0
1735,D002,S032,1.0
1736,D002,S032,1.0
1737,D002,S032,0.0
1738,D002,S032,1.0
1739,D002,S032,1.0
1740,D002,S032,1.0
1741,D002,S032,0.0
1742,D002,S032,1.0
1743,D002,S032,0.0
1744,D002,S032,0.0
1745,D002,S032,1.0
1746,D002,S032,0.0
1747,D002,S032,1.0
1748,D002,S032,1.0
1749,D002,S032,0.0
1750,D002,S032,0.0
1751,D002,S032,0.0
1752,D002,S032,0.0
1753,D002,S032,0.0
1754,D002,S032,0.0
1755,D002,S032,1.0
1756,D002,S032,1.0
1757,D002,S032,0.0
1758,D002,S032,0.0
1759,D002,S032,0.0
1760,D002,S032,0.0
1761,D002,S032,0.0
1762,D002,S032,0.0
1763,D002,S032,0.0
1764,D002,S032,0.0
1765,D002,S032,0.0
1766,D002,S032,0.0
1767,D002,S032,0.0
1768,D002,S032,0.0
1769,D002,S032,0.0
1770,D002,S032,0.0
1771,D002,S032,0.0
1772,D002,S032,1.0
1773,D002,S032,0.0
1774,D002,S032,0.0
1775,D002,S032,1.0
1776,D002,S032,0.0
1777,D002,S032,0.0
1778,D002,S032,1.0
1779,D002,S032,0.0
1780,D002,S032,1.0
1781,D002,S032,1.0
1782,D002,S032,0.0
1783,D002,S032,0.0
1784,D002,S032,0.0
1785,D002,S032,1.0
1786,D002,S032,1.0
1787,D002,S032,0.0
1788,D002,S032,0.0
1789,D002,S032,1.0
1790,D002,S032,0.0
1791,D002,S032,0.0
1792,D002,S032,0.0
1793,D002,S032,1.0
1794,D002,S032,1.0
1795,D002,S032,1.0
1796,D002,S032,0.0
1797,D002,S032,1.0
1798,D002,S032,0.0
1799,D002,S032,0.0
1800,D002,S033,0.0
1801,D002,S033,0.0
1802,D002,S033,0.0
1803,D002,S033,0.0
1804,D002,S033,0.0
1805,D002,S033,0.0
1806,D002,S033,0.0
1807,D002,S033,0.0
1808,D002,S033,0.0
1809,D002,S033,0.0
1810,D002,S033,1.0
1811,D002,S033,0.0
1812,D002,S033,1.0
1813,D002,S033,1.0
1814,D002,S033,0.0
1815,D002,S033,0.0
1816,D002,S033,0.0
1817,D002,S033,0.0
1818,D002,S033,0.0
1819,D002,S033,1.0
1820,D002,S033,1.0
1821,D002,S033,0.0
1822,D002,S033,1.0
1823,D002,S033,1.0
1824,D002,S033,0.0
1825,D002,S033,0.0
1826,D002,S033,0.0
1827,D002,S033,0.0
1828,D002,S033,0.0
1829,D002,S033,0.0
1830,D002,S033,1.0
1831,D002,S033,0.0
1832,D002,S033,0.0
1833,D002,S033,0.0
1834,D002,S033,0.0
1835,D002,S033,1.0
1836,D002,S033,1.0
1837,D002,S033,1.0
1838,D002,S033,0.0
1839,D002,S033,0.0
1840,D002,S033,1.0
1841,D002,S033,1.0
1842,D002,S033,1.0
1843,D002,S033,0.0
1844,D002,S033,0.0
1845,D002,S033,0.0
1846,D002,S033,0.0
1847,D002,S033,0.0
1848,D002,S033,0.0
1849,D002,S033,0.0
1850,D002,S033,0.0
1851,D002,S033,0.0
1852,D002,S033,0.0
1853,D002,S033,1.0
1854,D002,S033,0.0
1855,D002,S033,0.0
1856,D002,S033,0.0
1857,D002,S033,1.0
1858,D002,S033,0.0
1859,D002,S033,1.0
1860,D002,S033,0.0
1861,D002,S033,0.0
1862,D002,S033,0.0
1863,D002,S033,1.0
1864,D002,S033,0.0
1865,D002,S033,0.0
1866,D002,S033,1.0
1867,D002,S033,1.0
1868,D002,S033,0.0
1869,D002,S033,0.0
1870,D002,S033,0.0
1871,D002,S033,1.0
1872,D002,S033,1.0
1873,D002,S033,0.0
1874,D002,S033,0.0
1875,D002,S033,1.0
1876,D002,S033,0.0
1877,D002,S033,1.0
1878,D002,S033,1.0
1879,D002,S033,1.0
1880,D002,S033,1.0
1881,D002,S033,0.0
1882,D002,S033,1.0
1883,D002,S033,1.0
1884,D002,S033,0.0
1885,D002,S033,1.0
1886,D002,S033,0.0
1887,D002,S033,0.0
1888,D002,S033,0.0
1889,D002,S033,0.0
1890,D002,S033,0.0
1891,D002,S033,0.0
1892,D002,S033,1.0
1893,D002,S033,1.0
1894,D002,S033,0.0
1895,D002,S033,0.0
1896,D002,S033,0.0
1897,D002,S033,0.0
1898,D002,S033,0.0
1899,D002,S033,0.0
1900,D002,S033,0.0
1901,D002,S033,0.0
1902,D002,S033,0.0
1903,D002,S033,0.0
1904,D002,S033,1.0
1905,D002,S033,1.0
1906,D002,S033,0.0
1907,D002,S033,0.0
1908,D002,S033,0.0
1909,D002,S033,0.0
1910,D002,S033,0.0
1911,D002,S033,1.0
1912,D002,S033,1.0
1913,D002,S033,0.0
1914,D002,S033,1.0
1915,D002,S033,1.0
1916,D002,S033,1.0
1917,D002,S033,0.0
1918,D002,S033,1.0
1919,D002,S033,0.0
1920,D002,S033,0.0
1921,D002,S033,1.0
1922,D002,S033,0.0
1923,D002,S033,0.0
1924,D002,S033,1.0
1925,D002,S033,0.0
1926,D002,S033,1.0
1927,D002,S033,0.0
1928,D002,S033,1.0
1929,D002,S033,1.0
1930,D002,S033,0.0
1931,D002,S033,1.0
1932,D002,S033,1.0
1933,D002,S033,0.0
1934,D002,S033,0.0
1935,D002,S033,1.0
1936,D002,S033,0.0
1937,D002,S033,0.0
1938,D002,S033,0.0
1939,D002,S033,0.0
1940,D002,S033,0.0
1941,D002,S033,0.0
1942,D002,S033,1.0
1943,D002,S033,0.0
1944,D002,S033,0.0
1945,D002,S033,0.0
1946,D002,S033,0.0
1947,D002,S033,1.0
1948,D002,S033,0.0
1949,D002,S033,0.0
1950,D002,S033,1.0
1951,D002,S033,1.0
1952,D002,S033,1.0
1953,D002,S033,0.0
1954,D002,S033,0.0
1955,D002,S033,0.0
1956,D002,S033,0.0
1957,D002,S033,1.0
1958,D002,S033,1.0
1959,D002,S033,1.0
1960,D002,S033,0.0
1961,D002,S033,1.0
1962,D002,S033,1.0
1963,D002,S033,1.0
1964,D002,S033,1.0
1965,D002,S033,1.0
1966,D002,S033,0.0
1967,D002,S033,1.0
1968,D002,S033,0.0
1969,D002,S033,1.0
1970,D002,S033,0.0
1971,D002,S033,1.0
1972,D002,S033,0.0
1973,D002,S033,0.0
1974,D002,S033,1.0
1975,D002,S033,1.0
1976,D002,S033,0.0
1977,D002,S033,0.0
1978,D002,S033,0.0
1979,D002,S033,0.0
1980,D002,S033,1.0
1981,D002,S033,0.0
1982,D002,S033,0.0
1983,D002,S033,0.0
1984,D002,S033,0.0
1985,D002,S033,1.0
1986,D002,S033,0.0
1987,D002,S033,1.0
1988,D002,S033,1.0
1989,D002,S033,0.0
1990,D002,S033,1.0
1991,D002,S033,1.0
1992,D002,S033,0.0
1993,D002,S033,0.0
1994,D002,S033,0.0
1995,D002,S033,0.0
1996,D002,S033,1.0
1997,D002,S033,0.0
1998,D002,S033,1.0
1999,D002,S033,0.0
2000,D002,S033,0.0
2001,D002,S033,1.0
2002,D002,S033,0.0
2003,D002,S033,1.0
2004,D002,S033,0.0
2005,D002,S033,0.0
2006,D002,S033,0.0
2007,D002,S033,0.0
2008,D002,S033,0.0
2009,D002,S033,0.0
2010,D002,S033,1.0
2011,D002,S033,0.0
2012,D002,S033,0.0
2013,D002,S033,1.0
2014,D002,S033,0.0
2015,D002,S033,0.0
2016,D002,S033,1.0
2017,D002,S033,1.0
2018,D002,S033,1.0
2019,D002,S033,0.0
2020,D002,S033,1.0
2021,D002,S033,0.0
2022,D002,S033,1.0
2023,D002,S033,0.0
2024,D002,S033,0.0
2025,D002,S033,0.0
2026,D002,S033,1.0
2027,D002,S033,1.0
2028,D002,S033,0.0
2029,D002,S033,1.0
2030,D002,S033,0.0
2031,D002,S033,0.0
2032,D002,S033,0.0
2033,D002,S033,0.0
2034,D002,S033,1.0
2035,D002,S033,1.0
2036,D002,S033,1.0
2037,D002,S033,0.0
2038,D002,S033,0.0
2039,D002,S033,0.0
2040,D002,S033,0.0
2041,D002,S033,1.0
2042,D002,S033,1.0
2043,D002,S033,0.0
2044,D002,S033,0.0
2045,D002,S033,0.0
2046,D002,S033,1.0
2047,D002,S033,1.0
2048,D002,S033,0.0
2049,D002,S033,1.0
2050,D002,S033,1.0
2051,D002,S033,0.0
2052,D002,S033,1.0
2053,D002,S033,0.0
2054,D002,S033,1.0
2055,D002,S033,0.0
2056,D002,S033,1.0
2057,D002,S033,0.0
2058,D002,S033,0.0
2059,D002,S033,0.0
2060,D002,S033,1.0
2061,D002,S033,0.0
2062,D002,S033,1.0
2063,D002,S033,0.0
2064,D002,S033,0.0
2065,D002,S033,1.0
2066,D002,S033,1.0
2067,D002,S033,1.0
2068,D002,S033,1.0
2069,D002,S033,0.0
2070,D002,S033,1.0
2071,D002,S033,0.0
2072,D002,S033,0.0
2073,D002,S033,1.0
2074,D002,S033,0.0
2075,D002,S033,1.0
2076,D002,S033,0.0
2077,D002,S033,0.0
2078,D002,S033,0.0
2079,D002,S033,0.0
2080,D002,S033,0.0
2081,D002,S033,0.0
2082,D002,S033,0.0
2083,D002,S033,0.0
2084,D002,S033,0.0
2085,D002,S033,0.0
2086,D002,S033,0.0
2087,D002,S033,0.0
2088,D002,S033,1.0
2089,D002,S033,0.0
2090,D002,S033,0.0
2091,D002,S033,1.0
2092,D002,S033,0.0
2093,D002,S033,1.0
2094,D002,S033,1.0
2095,D002,S033,1.0
2096,D002,S033,1.0
2097,D002,S033,1.0
2098,D002,S033,0.0
2099,D002,S033,1.0
2100,D002,S033,1.0
2101,D002,S033,1.0
2102,D002,S033,0.0
2103,D002,S033,0.0
2104,D002,S033,1.0
2105,D002,S033,0.0
2106,D002,S033,1.0
2107,D002,S033,1.0
2108,D002,S033,1.0
2109,D002,S033,1.0
2110,D002,S033,0.0
2111,D002,S033,1.0
2112,D002,S033,1.0
2113,D002,S033,0.0
2114,D002,S033,0.0
2115,D002,S033,0.0
2116,D002,S033,0.0
2117,D002,S033,0.0
2118,D002,S033,1.0
2119,D002,S033,1.0
2120,D002,S033,1.0
2121,D002,S033,1.0
2122,D002,S033,0.0
2123,D002,S033,1.0
2124,D002,S033,0.0
2125,D002,S033,0.0
2126,D002,S033,1.0
2127,D002,S033,1.0
2128,D002,S033,0.0
2129,D002,S033,0.0
2130,D002,S033,1.0
2131,D002,S033,0.0
2132,D002,S033,0.0
2133,D002,S033,1.0
2134,D002,S033,0.0
2135,D002,S033,0.0
2136,D002,S033,0.0
2137,D002,S033,0.0
2138,D002,S033,0.0
2139,D002,S033,0.0
2140,D002,S033,0.0
2141,D002,S033,0.0
2142,D002,S033,0.0
2143,D002,S033,1.0
2144,D002,S033,0.0
2145,D002,S033,1.0
2146,D002,S033,0.0
2147,D002,S033,0.0
2148,D002,S033,1.0
2149,D002,S033,1.0
2150,D002,S033,1.0
2151,D002,S033,1.0
2152,D002,S033,0.0
2153,D002,S033,0.0
2154,D002,S033,0.0
2155,D002,S033,0.0
2156,D002,S033,0.0
2157,D002,S033,1.0
2158,D002,S033,0.0
2159,D002,S033,0.0
2160,D002,S033,1.0
2161,D002,S033,1.0
2162,D002,S033,1.0
2163,D002,S033,1.0
2164,D002,S033,0.0
2165,D002,S033,1.0
2166,D002,S033,1.0
2167,D002,S033,0.0
2168,D002,S033,0.0
2169,D002,S033,0.0
2170,D002,S033,1.0
2171,D002,S033,1.0
2172,D002,S033,1.0
2173,D002,S033,1.0
2174,D002,S033,1.0
2175,D002,S033,0.0
2176,D002,S033,1.0
2177,D002,S033,0.0
2178,D002,S033,1.0
2179,D002,S033,0.0
2180,D002,S033,1.0
2181,D002,S033,1.0
2182,D002,S033,1.0
2183,D002,S033,0.0
2184,D002,S033,0.0
2185,D002,S033,1.0
2186,D002,S033,1.0
2187,D002,S033,0.0
2188,D002,S033,0.0
2189,D002,S033,0.0
2190,D002,S033,1.0
2191,D002,S033,1.0
2192,D002,S033,0.0
2193,D002,S033,0.0
2194,D002,S033,0.0
2195,D002,S033,0.0
2196,D002,S033,0.0
2197,D002,S033,0.0
2198,D002,S033,0.0
2199,D002,S033,0.0
2200,D002,S033,0.0
2201,D002,S033,0.0
2202,D002,S033,0.0
2203,D002,S033,0.0
2204,D002,S033,1.0
2205,D002,S033,0.0
2206,D002,S033,1.0
2207,D002,S033,0.0
2208,D002,S033,1.0
2209,D002,S033,1.0
2210,D002,S033,1.0
2211,D002,S033,1.0
2212,D002,S033,1.0
2213,D002,S033,1.0
2214,D002,S033,1.0
2215,D002,S033,0.0
2216,D002,S033,1.0
2217,D002,S033,1.0
2218,D002,S033,1.0
2219,D002,S033,1.0
2220,D002,S033,0.0
2221,D002,S033,1.0
2222,D002,S033,1.0
2223,D002,S033,0.0
2224,D002,S033,0.0
